procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 221649760  33736 33352472    0    1  1319  1919    1    1 26  5 63  6  0
 8 39      0 221220896  34896 33360160    0    0 211324 149316 76550 135916  5  2 67 26  0
10 43      0 220944480  35920 33360988    0    0 256136 221528 79260 149974  4  2 58 36  0
 0 48      0 220662272  37008 33361732    0    0 261656 215584 81642 153974  5  2 60 34  0
 1 50      0 220385776  38088 33362800    0    0 250776 225156 82422 161166  5  2 58 35  0
 1 52      0 220106032  39112 33364248    0    0 248244 228832 82828 163520  5  2 58 35  0
 0 53      0 219840800  40240 33364960    0    0 262408 215888 88659 178265  5  2 59 34  0
 8 46      0 219575904  41356 33366084    0    0 257160 216004 83571 170258  5  2 58 35  0
 4 45      0 219304608  42420 33367616    0    0 244116 234728 87456 177412  5  2 57 36  0
 7 46      0 219020512  43516 33369192    0    0 246024 232692 83511 171424  5  2 58 35  0
 3 41      0 218770656  44592 33370160    0    0 246936 232044 86164 177439  5  2 58 35  0
15 36      0 218493760  45696 33371496    0    0 256884 216124 94861 196991  6  2 58 35  0
15 38      0 218063008  47468 33373648    0    0 411812 55072 153146 313637  9  3 55 33  0
 8 40      0 217592032  49360 33376012    0    0 441424 23180 157435 326476  9  4 54 33  0
 7 36      0 217137792  51256 33378972    0    0 425872 39696 158473 328203 10  3 54 34  0
 8 39      0 216684224  53084 33381784    0    0 420752 44384 171896 356748 11  4 53 33  0
 6 38      0 216211296  55016 33384680    0    0 436224 28492 176562 367195 10  4 53 33  0
16 33      0 215786960  56804 33388004    0    0 397588 68880 166729 347626 10  3 52 34  0
 7 37      0 215328512  58700 33391404    0    0 426416 37252 184988 385465 12  4 51 34  0
 2 42      0 214865632  60616 33394624    0    0 424240 41656 210350 437770 14  5 49 33  0
15 33      0 214400016  62520 33399596    0    0 414704 52128 206047 428380 13  5 49 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 32      0 213953808  64428 33402440    0    0 422212 42756 208253 435149 14  5 49 32  0
11 43      0 213506240  66324 33406504    0    0 414576 51840 217406 451946 15  5 48 32  0
11 39      0 213053632  68232 33411188    0    0 413504 51960 223586 467312 15  5 47 33  0
 9 39      0 212635376  70056 33414300    0    0 379952 86256 212666 432176 15  5 49 31  0
15 36      0 212231776  71876 33418320    0    0 366336 100148 238866 470459 16  5 48 31  0
13 39      0 211832480  73712 33422452    0    0 369572 95080 234511 483734 16  5 47 32  0
 3 40      0 211423664  75528 33428092    0    0 361552 105496 229738 482005 16  5 47 32  0
19 29      0 211045232  77304 33431336    0    0 366064 100068 251625 527899 18  6 45 32  0
12 36      0 210626720  79140 33437764    0    0 367716 95904 262514 551739 19  6 43 32  0
 4 41      0 210251232  80952 33441424    0    0 366452 98360 262358 551232 18  6 43 33  0
 8 32      0 209837200  82764 33447216    0    0 376080 87912 276107 579936 20  6 42 32  0
24 26      0 209408432  84296 33454076    0    0 381360 83656 291739 613455 21  7 40 32  0
23 33      0 209033456  85536 33459464    0    0 345056 123212 277482 580786 20  6 41 33  0
32 26      0 208647424  86888 33463392    0    0 370176 91796 297915 625615 22  7 39 32  0
22 34      0 208248272  88196 33470308    0    0 367252 96012 306918 648062 23  7 38 32  0
19 32      0 207842672  89400 33477908    0    0 360352 105080 316817 667618 24  7 37 32  0
27 24      0 207437072  90788 33484732    0    0 374032 85464 335495 708386 25  7 36 31  0
30 18      0 207159904  91748 33489324    0    0 276548 199504 258059 545571 20  6 48 27  0
28 22      0 206745392  92944 33497068    0    0 362768 98604 363078 770937 27  8 34 30  0
25 27      0 206345104  93856 33504472    0    0 371312 85912 363455 771451 28  8 34 30  0
33 19      0 205952160  94556 33512216    0    0 365540 95528 357586 759804 29  8 34 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26 29      0 205598752  95600 33518100    0    0 338928 123536 342076 726782 27  8 34 30  0
30 22      0 205241488  96748 33526464    0    0 315012 145400 334127 711769 27  8 38 27  0
37 18      0 204837360  97956 33534884    0    0 372704 84220 399482 853916 32 10 31 27  0
39 16      0 204454464  98704 33543004    0    0 353296 103724 391061 833949 32  9 31 27  0
33 26      0 204060768  99740 33551660    0    0 363568 92740 412594 888005 34 10 29 26  0
36 18      0 203662976 101004 33560372    0    0 367796 85844 421163 904854 36 10 29 25  0
24 25      0 203272992 102148 33569036    0    0 360928 93060 407946 876127 34 10 30 26  0
21 17      0 202896768 103608 33577868    0    0 349392 104168 414877 892713 35 10 29 26  0
33 18      0 202507904 105052 33586992    0    0 359952 88332 430680 929387 36 11 28 25  0
32 20      0 202111968 106508 33596328    0    0 367600 85008 433611 935606 37 10 28 25  0
25 25      0 201717024 107732 33606144    0    0 366784 85204 446027 970146 39 12 26 23  0
34 16      0 201421040 108680 33613392    0    0 273956 193876 339464 739584 29  8 40 22  0
34 22      0 201083632 109668 33621924    0    0 313264 136076 401102 870834 34 10 30 25  0
38 22      0 200736928 111112 33630632    0    0 322096 132376 400845 869794 35 10 31 25  0
29 21      0 200391056 112120 33639384    0    0 324704 129012 419517 916757 36 10 29 24  0
29 21      0 200053504 113064 33648244    0    0 312896 141184 402179 875803 34 10 31 25  0
15 33      0 199717344 113916 33657180    0    0 313792 133948 414294 908544 37 10 29 24  0
37 21      0 199380400 114868 33666120    0    0 312676 136940 407157 892313 35 10 30 24  0
43 16      0 199040736 115896 33675320    0    0 317456 133796 414893 914863 38 10 29 23  0
44 13      0 198694656 116992 33684676    0    0 322576 129636 422231 923850 37 10 28 24  0
37 15      0 198353632 117816 33694168    0    0 318144 126712 433269 970392 40 11 28 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 198052512 118708 33701804    0    0 294048 156620 384734 855927 35 10 32 23  0
48  9      0 197745856 119544 33711088    0    0 272912 180640 379921 843862 34  9 35 22  0
37 23      0 197409184 119956 33720612    0    0 314720 130536 422979 937971 38 11 28 23  0
48 14      0 197160928 120304 33727560    0    0 231284 235724 317009 699621 28  8 42 22  0
39 13      0 196823264 121044 33737128    0    0 315680 131028 435728 979970 40 12 28 21  0
45 18      0 196496352 121888 33746704    0    0 306532 138828 436701 953006 39 10 28 23  0
34 14      0 196164112 122672 33756360    0    0 310224 135188 435824 974050 40 10 28 22  0
47  8      0 195832096 123728 33766168    0    0 309920 131860 446322 1019918 42 12 26 20  0
32 20      0 195506064 124540 33775964    0    0 305488 136544 424134 975806 40 11 28 20  0
44 18      0 195172720 125080 33785896    0    0 311936 128372 440316 1002106 41 11 27 21  0
36 15      0 194847568 125936 33795616    0    0 304240 140048 439053 1001300 41 12 27 20  0
35 19      0 194515952 126796 33805756    0    0 309104 133208 439145 1003255 42 11 26 20  0
38 18      0 194184624 127436 33815852    0    0 309904 129236 441847 1025192 43 11 26 20  0
16 33      0 193922080 127968 33823916    0    0 245252 208980 341683 790309 33  9 40 18  0
30 24      0 193604128 128536 33833816    0    0 297888 144188 427127 983713 40 11 28 21  0
43 15      0 193279872 129052 33843972    0    0 304784 133672 441275 1028413 43 12 26 19  0
51 15      0 192951760 129828 33854320    0    0 305488 134240 439855 1023119 43 12 25 20  0
49  7      0 192626368 130332 33864656    0    0 304224 130212 432073 1021825 43 12 26 19  0
46 16      0 192352944 130684 33873336    0    0 255444 192080 371942 877776 37 10 37 16  0
53  7      0 192042912 131236 33881388    0    0 289200 136564 396602 981858 43 12 28 18  0
44 14      0 191720624 131496 33891844    0    0 301984 133348 436238 1020540 43 12 26 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37 11      0 191406896 131852 33902248    0    0 292832 142656 437040 1032501 44 12 26 19  0
44 18      0 191094528 132356 33912412    0    0 292672 146416 428389 1011957 43 11 27 19  0
