procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 224745952  33468 33293384    0    0  1662  2323    1    1 28  6 59  7  0
 1 54      0 224296704  34704 33300424    0    0 223788 167200 82143 148252  4  2 65 29  0
 0 51      0 223990416  35836 33301364    0    0 276244 199964 81934 155204  4  2 59 35  0
 8 44      0 223707824  36900 33302344    0    0 258392 217488 78221 149858  4  2 59 36  0
 7 41      0 223423328  37992 33303232    0    0 261892 213452 82706 159061  5  2 59 34  0
 7 43      0 223143120  39084 33304324    0    0 264888 210584 82060 161700  4  2 59 35  0
 0 42      0 222870048  40200 33305504    0    0 258360 222176 81417 164213  5  2 58 36  0
 5 46      0 222595888  41296 33306688    0    0 259028 217392 83557 170311  5  2 59 34  0
 3 41      0 222339200  42352 33307876    0    0 241224 238380 78653 159528  4  2 59 34  0
 6 44      0 222064544  43452 33309236    0    0 256184 220240 85648 177265  5  2 58 35  0
 4 47      0 221791488  44524 33310568    0    0 248228 229960 85872 177292  5  2 58 36  0
 0 41      0 221496864  45720 33312088    0    0 275256 199852 93534 192878  6  2 57 35  0
12 40      0 221113584  47276 33314136    0    0 360688 106188 123820 256131  7  3 56 34  0
 5 39      0 220644240  49176 33316896    0    0 440784 23716 165304 342867 10  4 54 33  0
 6 48      0 220177504  51096 33319728    0    0 432068 34200 170793 351283 10  4 53 33  0
10 44      0 219725664  52988 33322672    0    0 424736 42096 171016 355814 10  4 53 33  0
12 40      0 219267840  54864 33325784    0    0 424528 40676 173950 361860 10  4 53 34  0
10 37      0 218813264  56756 33329004    0    0 423168 41424 191363 399083 11  5 52 33  0
 0 48      0 218382976  58584 33332172    0    0 398452 67064 174104 362058 11  4 52 33  0
 4 40      0 217941792  60472 33334848    0    0 396112 68508 180309 375733 11  4 52 32  0
 8 39      0 217529248  62268 33338052    0    0 377744 88540 187798 391344 12  4 51 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18 34      0 217105792  64124 33341556    0    0 393328 72344 192465 401331 13  5 50 33  0
14 36      0 216678976  66016 33345312    0    0 391616 72336 208928 435501 14  5 49 32  0
15 35      0 216256880  67896 33349352    0    0 389408 76188 215423 451502 14  5 49 32  0
 5 50      0 215838752  69724 33353460    0    0 386564 80448 219965 460154 15  5 47 32  0
13 38      0 215426816  71540 33357716    0    0 378048 86008 212970 445473 14  5 48 33  0
20 29      0 215006688  73384 33362192    0    0 387968 78120 240783 504381 17  5 46 32  0
15 24      0 214592160  75232 33366832    0    0 382928 81884 233778 489243 16  6 46 33  0
15 36      0 214176768  77080 33371760    0    0 381220 83060 259788 544530 19  6 43 32  0
15 30      0 213767808  78940 33376952    0    0 377536 88028 267237 561511 19  6 42 33  0
15 29      0 213341248  80816 33382512    0    0 386368 79044 275619 579128 20  6 42 32  0
 3 42      0 212919280  82584 33388188    0    0 388000 75980 286085 599199 21  6 41 32  0
15 31      0 212493216  84020 33394368    0    0 389904 72936 303909 640152 22  7 39 32  0
14 27      0 212100016  85340 33400320    0    0 361828 103356 291794 611943 22  6 40 32  0
22 28      0 211687216  86668 33406532    0    0 382336 82928 314376 662411 23  7 38 32  0
15 24      0 211287680  87996 33413000    0    0 365616 96440 309616 651014 23  7 38 32  0
32 25      0 210877376  89408 33419936    0    0 375152 88300 332061 700639 25  8 36 31  0
30 29      0 210456144  90760 33427208    0    0 389232 72216 344618 728435 26  8 34 32  0
17 34      0 210147008  91904 33432700    0    0 284468 190568 277090 563680 21  6 45 28  0
28 18      0 209750336  93124 33440044    0    0 366020 93228 357568 744446 27  8 34 31  0
21 19      0 209327856  94448 33448004    0    0 389392 68956 383565 813429 30  9 32 29  0
 7 29      0 208916912  95408 33456096    0    0 381600 76996 392826 834431 32  9 31 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23 26      0 208526688  96328 33464008    0    0 359392 98356 375209 790770 30  9 32 30  0
27 22      0 208188048  96984 33471036    0    0 314056 150084 326670 694750 27  8 41 24  0
32 26      0 207769920  98308 33479756    0    0 384000 73296 412881 881132 33 10 29 28  0
29 20      0 207363072  99608 33488472    0    0 378656 77312 411567 881985 34 10 29 27  0
30 17      0 206950112 100852 33497648    0    0 380784 73616 419190 897358 35 10 28 26  0
45 10      0 206543520 102168 33506832    0    0 377360 74280 444079 957362 37 11 27 25  0
44 19      0 206150432 103372 33516068    0    0 363216 86236 426094 917895 36 11 28 25  0
27 25      0 205801120 104520 33524168    0    0 323856 130540 382776 821788 32  9 33 27  0
28 24      0 205453536 105584 33532464    0    0 321264 131132 386169 832856 32  9 32 27  0
29 31      0 205114912 106828 33540804    0    0 314048 139872 385576 832464 33 10 32 26  0
29 25      0 204770320 108124 33549432    0    0 318420 135712 399535 865917 34 10 31 25  0
32 20      0 204525680 108800 33555412    0    0 227284 245188 281958 609974 23  7 47 23  0
34 16      0 204182688 109924 33564244    0    0 318528 135588 406904 881992 34 10 30 26  0
