procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 222538112  33644 33289388    0    0  1677  2294    0    1 28  6 59  7  0
 2 49      0 222081328  34980 33295936    0    0 240344 156064 82881 147652  4  2 66 29  0
15 41      0 221791536  36096 33296736    0    0 269960 203084 80319 147766  4  2 59 36  0
 2 46      0 221502128  37140 33297908    0    0 256040 220564 82503 159219  5  2 59 35  0
 0 43      0 221238000  38180 33298920    0    0 239992 236172 80243 157891  4  2 59 35  0
 5 43      0 220969920  39232 33300008    0    0 248516 225036 81152 160220  4  2 58 36  0
 0 47      0 220698720  40328 33301168    0    0 254664 222424 85347 171894  5  2 58 35  0
 1 49      0 220430016  41388 33302364    0    0 253256 224116 82091 165583  5  2 58 34  0
 0 49      0 220154624  42484 33303572    0    0 256212 220116 82299 167415  5  2 58 35  0
 0 38      0 219888768  43572 33304812    0    0 241688 230844 80318 165096  5  2 58 35  0
12 36      0 219629344  44636 33306060    0    0 245224 230428 85894 177143  5  2 58 36  0
 6 44      0 219325680  45896 33307588    0    0 288084 186624 99941 206754  6  2 57 35  0
10 39      0 218913248  47576 33309892    0    0 385648 79056 141129 292013  9  3 55 34  0
 4 40      0 218456560  49416 33312276    0    0 426068 39288 152536 315533  9  3 55 33  0
 6 39      0 217999008  51328 33315108    0    0 428912 36416 168764 351396 10  4 53 33  0
 7 47      0 217546672  53232 33317960    0    0 422208 41496 174130 362125 11  3 53 33  0
 5 45      0 217089488  55108 33321128    0    0 424112 40480 168658 351292 10  4 53 33  0
17 35      0 216642976  56984 33324192    0    0 419056 45052 178163 371130 11  4 52 33  0
 8 39      0 216197808  58792 33327340    0    0 407828 57420 176842 367889 11  4 52 33  0
 9 35      0 215729712  60752 33331076    0    0 434544 30636 211985 443148 14  5 49 33  0
 9 31      0 215284544  62612 33334544    0    0 409984 54484 196511 407207 13  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 28      0 214828848  64484 33338336    0    0 414400 51672 206195 430723 14  5 48 33  0
 1 36      0 214411840  66316 33341420    0    0 375636 89636 201889 422493 13  5 50 32  0
11 28      0 214012560  68112 33345000    0    0 370000 96752 205550 429140 13  5 50 31  0
 0 45      0 213593936  69952 33348928    0    0 382688 81724 225013 470654 16  5 47 32  0
 1 38      0 213182752  71764 33352888    0    0 382112 82988 227356 476571 15  5 46 33  0
 0 39      0 212779392  73568 33357340    0    0 372256 94800 225455 473431 15  5 47 33  0
 8 27      0 212379856  75380 33361860    0    0 369076 97076 239560 503649 17  5 45 32  0
12 36      0 211971424  77196 33366364    0    0 373760 91876 243746 510202 18  6 45 32  0
 2 44      0 211568544  79012 33371336    0    0 371584 91812 258248 538009 18  6 44 32  0
22 21      0 211154512  80896 33376688    0    0 379392 84848 293342 588582 20  6 42 32  0
 0 48      0 210741600  82664 33382136    0    0 381776 82932 300045 601824 20  7 41 32  0
 0 34      0 210330288  83924 33388064    0    0 376368 87248 303126 608006 21  6 41 32  0
 4 26      0 209926912  85296 33394180    0    0 370980 91656 300814 607841 22  6 40 32  0
 0 39      0 209531856  86648 33400032    0    0 365296 100356 302672 639046 22  6 39 32  0
 2 11      0 209134416  87944 33406116    0    0 365584 96432 310076 654190 23  7 38 32  0
 2 38      0 208726080  89328 33413192    0    0 376400 88516 339443 718384 25  7 36 31  0
 3 36      0 208315888  90592 33419972    0    0 379748 80052 342250 724685 26  8 35 31  0
 1 23      0 208004032  91528 33425492    0    0 286564 187188 263545 556606 20  6 47 27  0
 1 33      0 207600768  92768 33432648    0    0 374416 84696 348858 739414 27  8 34 30  0
 2 27      0 207197888  93752 33440424    0    0 371984 86304 369845 784818 29  8 33 29  0
10 19      0 206792368  94472 33448208    0    0 377984 82240 371183 789301 29  8 32 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24 19      0 206402496  95424 33455640    0    0 360288 100100 358665 762943 28  8 33 30  0
 2 38      0 206065344  96212 33462484    0    0 308932 154844 308817 657362 25  7 39 29  0
20 28      0 205656256  96808 33471156    0    0 379424 75816 400734 854510 33  9 30 28  0
