procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 228364464  33092 33360988    0    1  1334  2016    0    1 26  5 63  6  0
 0 49      0 227923680  34356 33368348    0    0 230680 140512 83446 149219  4  2 67 26  0
 6 42      0 227630912  35424 33369212    0    0 264644 215340 81576 151678  4  2 60 34  0
 1 47      0 227345952  36480 33370316    0    0 258536 216492 81351 151683  4  2 59 35  0
 2 47      0 227054816  37572 33371344    0    0 266820 208312 79964 155970  4  2 59 35  0
 1 44      0 226785856  38664 33372412    0    0 249224 230308 82330 161453  5  2 59 35  0
 0 38      0 226517152  39724 33373576    0    0 252184 227148 81941 161761  4  2 59 35  0
 2 51      0 226251040  40788 33374720    0    0 249588 225272 80231 163912  5  2 58 35  0
 0 47      0 225989408  41848 33376044    0    0 244344 226540 83020 169555  5  2 57 36  0
 0 48      0 225723040  42892 33377236    0    0 242920 238628 80038 165217  5  2 58 35  0
 7 39      0 225454720  43996 33378612    0    0 252148 226040 86086 177826  5  2 58 35  0
 6 41      0 225169888  45216 33380220    0    0 264920 211968 101908 208181  7  2 56 35  0
 4 45      0 224748784  46904 33382416    0    0 394256 71808 137816 284956  8  3 56 33  0
 4 39      0 224296800  48752 33384940    0    0 426448 38748 157899 327427 10  4 54 33  0
12 34      0 223852512  50592 33387560    0    0 412308 51980 163870 339151 10  4 53 33  0
 9 38      0 223396448  52484 33390212    0    0 415888 49400 177898 370021 11  4 53 32  0
 2 26      0 222967536  54316 33393044    0    0 397648 67100 161843 336632 10  4 54 33  0
 2 18      0 222552576  56084 33395832    0    0 383616 82244 163570 339087 10  3 54 32  0
 7 38      0 222128864  57900 33398988    0    0 391920 73924 180065 375077 12  4 51 33  0
 0 37      0 221707392  59708 33402156    0    0 390196 74880 181700 377625 12  4 51 33  0
 4 15      0 221280960  61552 33405616    0    0 395248 69516 179388 373339 12  4 52 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 35      0 220842624  63408 33409248    0    0 403888 60588 204778 427347 14  5 49 33  0
 8 42      0 220414448  65232 33413040    0    0 395488 71000 203835 425172 14  4 49 33  0
 9 31      0 220005376  67024 33416888    0    0 375760 87264 211248 437127 15  5 48 33  0
 4 43      0 219585264  68852 33420800    0    0 386692 79012 217237 452115 14  5 48 33  0
 8 35      0 219159808  70724 33425236    0    0 393200 70072 234442 489365 16  6 46 32  0
 4 35      0 218759296  72528 33429496    0    0 370976 94996 223176 466201 16  5 47 32  0
 2 35      0 218336576  74396 33434260    0    0 387968 78120 240961 503097 17  5 45 32  0
18 27      0 217924768  76268 33439156    0    0 381568 81820 261301 547693 19  6 43 32  0
 1 29      0 217703552  77276 33441872    0    0 201684 74328 137352 285619  9  3 70 18  0
 1 34      0 217604240  77864 33443284    0    0 111584 55000 80980 168734  6  2 82 10  0
 2 19      0 217504784  78540 33444860    0    0 116144 86820 86252 178392  6  2 79 13  0
 1 33      0 217463632  79344 33446380    0    0 143104 103420 87415 180624  5  2 77 16  0
 4 39      0 217458800  79936 33448136    0    0 140640 132600 98249 203117  6  2 73 19  0
16 37      0 217455072  80652 33449892    0    0 160560 206552 111195 230979  7  2 66 25  0
 3 44      0 217451056  81468 33452292    0    0 208560 258944 149930 309631 10  3 54 34  0
 7 22      0 217448832  82336 33454440    0    0 202672 265872 140848 289712  8  3 54 35  0
 8 30      0 217444000  83288 33457340    0    0 210096 255472 148461 308836  9  3 54 34  0
 3 27      0 217441504  84092 33459624    0    0 187200 280924 144588 298207  9  2 58 31  0
12 27      0 217438048  84920 33461972    0    0 193168 274736 147860 304048  9  3 58 31  0
 4 16      0 217435072  85836 33463948    0    0 181120 284552 143646 294628  8  3 60 30  0
 4 18      0 217431344  86712 33466364    0    0 176880 291916 139984 287036  8  3 61 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 20      0 217428240  87580 33468536    0    0 184308 281648 142769 293349  9  3 59 30  0
 2 22      0 217425264  88500 33470712    0    0 167360 302600 142025 289869  8  3 62 28  0
 0 29      0 217421424  89468 33472648    0    0 177168 293588 144198 294691  8  3 61 29  0
 1 18      0 217418576  90360 33474812    0    0 171472 296476 145613 296957  7  3 61 28  0
 9 21      0 217416256  91268 33476668    0    0 146176 322752 123703 251307  7  3 64 27  0
 0 24      0 217412768  92356 33478552    0    0 149136 319256 128875 261769  7  2 65 25  0
 0 24      0 217409552  93144 33480444    0    0 156384 310768 135971 276861  7  3 63 27  0
 3 30      0 217406080  93984 33482420    0    0 158144 312228 140475 287294  8  3 62 27  0
 1 15      0 217403488  94656 33484164    0    0 117476 364212 104269 211608  6  2 65 27  0
 2 25      0 217391200  95488 33486148    0    0 152528 317400 131334 267191  8  3 63 27  0
