procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 226951264  34028 33293892    0    0  1673  2375    0    1 28  6 59  7  0
 2 45      0 226540192  35232 33300832    0    0 200244 150392 75920 133679  4  2 68 26  0
 0 46      0 226251008  36320 33301848    0    0 259848 217308 80179 147672  4  2 58 36  0
 0 49      0 225967424  37416 33302800    0    0 260324 217516 77714 149791  4  1 60 35  0
 8 47      0 225718064  38456 33303184    0    0 247192 228792 78951 153807  4  2 59 35  0
10 39      0 225416128  39572 33304992    0    0 261332 213848 81884 161589  5  2 59 34  0
 5 44      0 225151872  40640 33306200    0    0 246040 233332 84460 167638  5  2 58 36  0
 1 46      0 224877600  41756 33307356    0    0 257896 219248 84297 171672  5  2 58 35  0
 6 44      0 224606784  42856 33308644    0    0 257012 222484 83935 172480  5  2 59 35  0
10 40      0 224313760  44004 33309944    0    0 267720 210224 84161 173084  5  2 59 35  0
 9 42      0 224050512  45060 33311232    0    0 246328 230748 84963 174968  5  2 59 34  0
 9 38      0 223776224  46256 33312328    0    0 266388 208440 94659 194881  5  2 58 35  0
 6 44      0 223349920  47948 33315068    0    0 387668 78240 139236 287359  8  3 55 34  0
 9 40      0 222895072  49788 33317576    0    0 426560 39228 158125 326967  9  3 54 33  0
 8 34      0 222439008  51672 33320360    0    0 426112 40284 171931 356695 10  4 53 33  0
 9 36      0 221976000  53580 33323316    0    0 432608 32416 172883 358607 11  4 53 33  0
15 40      0 221518176  55480 33326444    0    0 424480 41368 178401 370496 11  4 52 33  0
 4 48      0 221084672  57296 33329536    0    0 401268 65044 174415 363081 11  4 51 34  0
 9 42      0 220628736  59172 33332792    0    0 421440 45400 182076 378964 11  4 51 33  0
 5 43      0 220171920  61060 33336268    0    0 424080 41920 189775 395021 12  4 50 33  0
 9 35      0 219714096  62992 33340032    0    0 423488 42696 202874 423651 13  4 49 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 38      0 219261856  64896 33343916    0    0 415088 49504 203955 424431 14  5 49 33  0
 8 37      0 218810496  66804 33347828    0    0 415876 49844 216786 452688 15  5 48 32  0
22 25      0 218364352  68696 33351896    0    0 411952 54680 217647 454587 14  5 48 32  0
15 32      0 217948448  70496 33355464    0    0 371712 95196 213070 444141 15  5 49 31  0
11 28      0 217542240  72336 33359604    0    0 375568 85840 222523 463854 15  5 48 31  0
10 46      0 217148160  74112 33363824    0    0 363600 104812 229917 480641 16  5 47 32  0
 9 31      0 216762400  75912 33368080    0    0 354852 110256 230355 480021 16  5 47 32  0
 2 45      0 216362880  77732 33372916    0    0 369504 96024 251930 527327 18  6 44 32  0
13 26      0 215964832  79536 33377920    0    0 366288 97044 245176 513803 18  6 45 32  0
22 29      0 215571744  81332 33383008    0    0 362960 102764 258906 542528 18  6 44 32  0
19 31      0 215162416  83108 33388524    0    0 375872 88216 274235 575035 20  6 42 32  0
14 29      0 214772560  84440 33394080    0    0 359876 108108 275814 578508 20  6 42 32  0
15 39      0 214370176  85740 33400172    0    0 368560 96180 301393 632739 22  7 39 32  0
14 25      0 213980448  87008 33406000    0    0 360384 104276 280620 588307 20  7 40 33  0
14 24      0 213592320  88292 33412152    0    0 358208 104904 304284 637634 23  7 39 32  0
22 28      0 213209888  89524 33418512    0    0 351504 114364 311490 656519 23  7 38 32  0
23 20      0 212807264  90912 33425404    0    0 371492 90940 328498 691753 25  7 37 31  0
24 28      0 212522064  91904 33430428    0    0 266180 207892 253111 534428 19  6 46 29  0
32 25      0 212124512  92976 33437524    0    0 363536 97880 358960 726246 26  8 35 31  0
21 30      0 211724736  94084 33444940    0    0 369488 90944 365058 774396 28  9 34 30  0
22 24      0 211346784  95248 33452328    0    0 349888 111796 346827 732378 27  8 35 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19 25      0 210953696  96324 33460056    0    0 362592 95792 385426 819533 30  9 33 28  0
 1  7      0 210619888  97364 33466832    0    0 305364 161224 322937 681674 25  7 38 30  0
 9 37      0 210241808  98320 33474764    0    0 351744 104288 388246 829262 32  9 34 25  0
20 28      0 209848480  99664 33483136    0    0 360624 95916 398716 849413 32 10 30 27  0
27 25      0 209461920 100820 33490076    0    0 354480 99792 384975 842125 34 10 31 25  0
27 23      0 209076640 101908 33498516    0    0 355728 98876 405318 866040 33 10 30 27  0
20 30      0 208683568 103112 33507412    0    0 363380 91616 414960 889407 35 10 29 26  0
27 13      0 208297680 104252 33516452    0    0 356304 95232 423585 913083 36 11 29 25  0
38 16      0 207911904 105592 33525472    0    0 358288 94972 422526 914276 36 10 29 25  0
23 34      0 207517328 107032 33535188    0    0 366000 83780 453178 983770 39 11 26 24  0
34 25      0 207126976 108680 33544720    0    0 362544 91692 432157 933092 37 11 27 25  0
23 25      0 206839536 109732 33551924    0    0 266484 200472 327133 703851 28  8 41 23  0
33 17      0 206508832 110660 33560268    0    0 308160 147640 390354 845067 33  9 32 26  0
29 32      0 206167328 111948 33568992    0    0 317024 136120 400259 865313 34 10 31 25  0
38 12      0 205837616 112988 33577468    0    0 308320 143648 398434 865862 34 10 31 26  0
26 18      0 205501408 113692 33586308    0    0 312864 140112 407872 882851 35 10 30 25  0
37 25      0 205167344 114464 33595032    0    0 312752 140528 409374 895844 36  9 30 25  0
22 34      0 204832032 115332 33603900    0    0 312512 141240 404676 883212 35 10 30 25  0
29 22      0 204495376 116176 33612952    0    0 313760 137116 401490 874622 35 10 30 25  0
31 24      0 204160896 116852 33622060    0    0 312400 137660 417516 919560 37 11 29 24  0
43  7      0 203831664 117476 33631012    0    0 307252 142064 408209 896541 36 10 29 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 13      0 203506144 118012 33640152    0    0 306128 146572 415333 909879 37 10 30 24  0
42  2      0 203235312 118672 33647764    0    0 250912 199652 341842 751288 30  8 39 22  0
30  9      0 202911408 119116 33656832    0    0 303872 147188 422144 936501 38 10 28 23  0
