procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 227705184  32956 33290520    0    0  1679  2393    0    0 28  6 59  7  0
 5 50      0 227258672  34212 33297232    0    0 226524 158100 81154 144726  4  2 67 28  0
 1 52      0 226952272  35364 33298084    0    0 276788 201252 85667 156844  5  2 59 34  0
 0 45      0 226685664  36372 33299208    0    0 243176 237508 78560 147190  4  2 58 35  0
 4 45      0 226395136  37520 33300260    0    0 267752 205660 86510 167755  4  2 59 35  0
 1 50      0 226118752  38608 33301408    0    0 253924 228104 79166 158990  4  2 59 35  0
 6 47      0 225868016  39644 33302360    0    0 244152 229004 77842 157880  4  2 59 35  0
 7 39      0 225586160  40716 33303704    0    0 257208 222024 86106 175789  5  2 58 36  0
 8 34      0 225338656  41748 33304776    0    0 235188 241528 75258 153405  4  2 58 35  0
 5 44      0 225051472  42840 33306128    0    0 257000 219528 86870 176809  5  2 58 35  0
 0 49      0 224789712  43904 33307380    0    0 248520 229332 79222 163569  4  2 58 36  0
 5 42      0 224491984  45112 33308812    0    0 276708 198612 99026 201458  7  2 56 35  0
 6 43      0 224062080  46844 33311248    0    0 404608 63384 148839 308304  9  3 55 33  0
 5 40      0 223610592  48712 33313700    0    0 426884 39464 160278 331456 10  4 53 34  0
 9 41      0 223141248  50616 33316620    0    0 438480 27524 167925 347801 10  4 54 33  0
15 39      0 222687376  52488 33319528    0    0 419552 48300 172957 360318 11  4 53 32  0
 6 37      0 222239328  54352 33321612    0    0 411024 54900 173246 359153 11  4 53 32  0
 7 39      0 221806064  56184 33324444    0    0 397152 67604 166643 345856 10  4 53 32  0
 9 42      0 221404432  57932 33327244    0    0 371012 96676 165441 342899 11  4 53 33  0
12 35      0 220968944  59768 33330724    0    0 400528 62140 186301 387543 12  4 51 33  0
 8 29      0 220532352  61616 33334220    0    0 402864 62452 193592 402436 13  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
