procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 221666784  34216 33330844    0    0  1683  2285    1    0 28  6 60  7  0
 2 51      0 221254176  35412 33338160    0    0 202788 142928 80843 142512  4  2 68 26  0
 0 44      0 220956448  36524 33339096    0    0 270376 204156 83354 156419  5  2 59 35  0
 0 48      0 220684032  37536 33340132    0    0 244548 235812 81525 154169  5  2 58 35  0
 2 43      0 220418544  38584 33341080    0    0 244232 233956 75431 146985  3  2 59 35  0
 5 37      0 220150208  39620 33342172    0    0 249016 228928 87616 174926  5  2 58 35  0
 1 49      0 219891168  40648 33343328    0    0 244292 228908 76279 152533  4  2 59 35  0
 2 39      0 219616512  41740 33344496    0    0 256280 221248 84858 171897  5  2 60 34  0
 1 46      0 219342096  42848 33345668    0    0 258344 221132 81951 167201  5  2 59 35  0
 2 42      0 219072032  43952 33346972    0    0 251284 227636 87379 178064  5  2 57 36  0
 5 44      0 218802704  45048 33348108    0    0 250344 226828 86679 180405  5  2 59 34  0
 5 40      0 218504992  46208 33349676    0    0 275060 202736 96751 199620  5  2 57 35  0
 4 47      0 218081520  47940 33351944    0    0 397108 71232 146945 303976  9  3 54 33  0
 3 47      0 217609328  49832 33354736    0    0 440448 26504 161710 335065 10  4 54 33  0
 7 40      0 217148544  51716 33357428    0    0 431952 32836 161945 336479  9  4 53 33  0
10 36      0 216694208  53544 33360176    0    0 420896 47488 170593 354376 11  4 52 33  0
15 38      0 216238512  55436 33363332    0    0 423712 41748 175286 364893 11  4 52 33  0
14 29      0 215784800  57312 33366576    0    0 418996 45508 189540 394924 12  4 51 33  0
 6 39      0 215345088  59136 33369784    0    0 408784 57780 178711 373051 11  4 52 33  0
14 37      0 214876976  61060 33373396    0    0 428592 38300 193000 403455 12  4 51 33  0
17 36      0 214439488  62932 33376980    0    0 409776 54416 195544 409564 13  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13 38      0 213969904  64896 33380812    0    0 429556 34996 220808 461014 15  5 48 32  0
19 28      0 213520640  66788 33384808    0    0 415488 51236 216985 454267 15  5 48 32  0
 8 33      0 213065824  68724 33389020    0    0 422048 43692 230166 482079 16  5 46 32  0
 3 38      0 212603920  70664 33393684    0    0 424160 43248 236709 496248 17  6 45 32  0
18 37      0 212163936  72556 33398272    0    0 407376 59360 238654 499861 16  6 45 33  0
 7 35      0 211708704  74508 33403112    0    0 420340 46688 258195 542299 19  6 44 32  0
