procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 225383776  33164 33354468    0    1  1314  1963    0    0 26  5 63  6  0
 5 45      0 224966528  34352 33359160    0    0 216368 153568 81385 144826  4  2 68 27  0
 0 52      0 224660848  35428 33362900    0    0 269332 210160 85493 156429  4  2 59 35  0
12 37      0 224385088  36512 33363624    0    0 255320 220664 78364 149457  4  2 59 35  0
 2 44      0 224103232  37600 33364712    0    0 249764 226884 80358 156921  4  2 59 35  0
 4 47      0 223845792  38656 33365660    0    0 247224 229088 79684 155852  4  2 59 35  0
 5 42      0 223567408  39760 33366804    0    0 254168 227104 82203 164930  5  2 58 36  0
 6 39      0 223306640  40828 33367968    0    0 250228 229544 82489 167444  4  2 59 35  0
 4 41      0 223037088  41908 33369308    0    0 249848 227680 84646 173002  5  2 59 35  0
 0 46      0 222775808  42976 33370208    0    0 242936 233664 80642 165861  4  2 59 35  0
 7 39      0 222516768  44000 33371564    0    0 235560 242636 87579 179392  5  2 58 35  0
 6 40      0 222192384  45360 33373136    0    0 308420 162748 110212 227709  6  2 56 35  0
 7 34      0 221772512  47080 33375164    0    0 396192 70880 133570 276206  7  3 56 34  0
 6 40      0 221307424  48968 33377504    0    0 437696 27180 159140 329210  9  4 55 32  0
10 37      0 220849104  50840 33380536    0    0 425632 40032 164082 340554  9  4 54 33  0
 4 47      0 220391152  52732 33383148    0    0 425508 40040 170317 345013 11  4 53 32  0
 1 47      0 219932736  54616 33385824    0    0 427536 37568 178462 369938 11  4 52 33  0
 6 38      0 219483232  56480 33388708    0    0 419968 44144 176269 366541 11  4 52 33  0
15 39      0 219045152  58312 33391912    0    0 408336 57820 180320 375952 12  4 51 33  0
 5 44      0 218585584  60220 33395612    0    0 421476 42924 196739 410241 12  4 50 33  0
15 42      0 218148144  62072 33398736    0    0 407936 58484 193796 403897 13  4 50 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11 36      0 217686336  64012 33402816    0    0 424368 39300 215487 449368 14  5 48 32  0
16 34      0 217232768  65908 33407372    0    0 418240 47448 225500 471110 15  5 48 32  0
 9 34      0 216780544  67820 33411196    0    0 417968 48544 230914 481898 16  5 46 32  0
10 37      0 216314784  69700 33417072    0    0 411524 52944 242255 506955 17  6 45 32  0
 7 34      0 215908064  71520 33419432    0    0 374768 91208 221739 463116 16  5 48 31  0
17 31      0 215525152  73344 33423920    0    0 351120 114220 224271 468704 16  5 47 32  0
14 29      0 215136896  75120 33427748    0    0 359632 109656 237045 495558 17  5 46 32  0
11 32      0 214740864  76920 33432816    0    0 366144 97924 255278 536414 18  6 44 32  0
11 27      0 214356720  78728 33437108    0    0 360116 106184 255983 534871 18  6 44 32  0
11 35      0 213939968  80584 33442740    0    0 373792 91044 273644 574867 19  6 42 32  0
18 27      0 213555296  82344 33447660    0    0 361200 103240 270414 566867 20  6 42 32  0
30 22      0 213152688  83908 33454608    0    0 352912 112664 289237 608147 21  6 40 32  0
30 13      0 212771632  85240 33459172    0    0 366912 97172 313221 658589 23  7 38 31  0
15 34      0 212378048  86556 33465152    0    0 358180 108300 303758 637753 22  7 39 32  0
26 27      0 211991296  87772 33472236    0    0 344816 120904 293464 615680 22  7 39 32  0
16 32      0 211601952  89132 33478744    0    0 358944 106628 308926 649444 23  7 38 32  0
21 33      0 211218784  90440 33483868    0    0 371088 91204 335731 708461 25  8 36 31  0
20 24      0 210931984  91396 33489636    0    0 260644 214916 249153 526652 19  6 50 25  0
28 22      0 210524032  92552 33497832    0    0 362976 97944 343969 728281 27  8 35 31  0
17 30      0 210131936  93680 33505084    0    0 362512 97704 367649 777776 29  8 34 30  0
27 27      0 209769088  94804 33510324    0    0 355012 106484 379501 807184 30  9 33 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
