procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 222435072  33668 33388728    0    1  1317  1927    1    1 26  5 63  6  0
 8 40      0 222010688  34912 33396492    0    0 212484 132624 76302 135069  4  1 69 25  0
 8 45      0 221720416  36016 33397464    0    0 259944 214348 83229 154112  4  2 58 36  0
 3 45      0 221430240  37080 33398440    0    0 256984 215312 81126 151447  4  2 58 36  0
 1 50      0 221178784  38104 33399460    0    0 234276 245144 78455 152752  5  2 58 35  0
 4 44      0 220905504  39140 33400584    0    0 247128 232116 82086 162995  5  2 58 35  0
 0 45      0 220643488  40204 33401664    0    0 246888 231176 80015 162083  5  2 58 35  0
 5 36      0 220381600  41256 33402868    0    0 245188 232232 79070 160386  5  2 59 35  0
 6 41      0 220133728  42296 33404128    0    0 232408 247764 81051 164747  5  2 57 36  0
10 38      0 219844800  43448 33405360    0    0 270648 205984 83938 171787  4  2 59 35  0
 1 46      0 219575232  44592 33406336    0    0 263972 214472 92638 190380  6  2 58 35  0
 1 46      0 219267456  45844 33408268    0    0 278856 194968 101795 210386  7  2 56 35  0
 5 43      0 218839040  47564 33410464    0    0 403344 62980 142335 294046  9  3 54 34  0
 5 47      0 218377888  49432 33413040    0    0 431200 35824 160433 332210  9  4 54 34  0
11 37      0 217927888  51320 33415836    0    0 421524 43992 161519 335494 10  4 53 33  0
11 43      0 217460032  53240 33418728    0    0 435984 30860 179304 359063 10  4 53 33  0
10 33      0 217009312  55096 33421776    0    0 420384 42912 166860 347619 10  4 52 34  0
14 42      0 216559936  56948 33425048    0    0 416432 49760 174005 362663 10  4 52 34  0
 2 37      0 216114912  58820 33428300    0    0 412960 52480 187665 390529 12  4 50 33  0
 8 38      0 215663040  60708 33431788    0    0 417828 46776 197992 410980 13  5 50 33  0
12 34      0 215206480  62620 33435584    0    0 423056 42668 207678 434165 14  5 49 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 35      0 214745824  64516 33439548    0    0 422720 43000 210060 438594 14  5 49 33  0
11 35      0 214283920  66448 33443624    0    0 426496 39740 222839 464273 15  5 48 33  0
21 27      0 213835648  68356 33447800    0    0 414384 52108 223471 466769 15  5 47 33  0
