procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 223210000  33812 33354548    0    1  1314  1934    0    0 26  5 63  6  0
 5 43      0 222770192  35056 33360864    0    0 222628 158972 82400 146445  4  2 65 29  0
 1 48      0 222466768  36200 33361880    0    0 277064 198004 79564 150915  4  2 59 35  0
 7 47      0 222199072  37220 33362840    0    0 241060 235608 76289 145161  4  2 59 35  0
10 39      0 221910768  38340 33363980    0    0 261224 216864 84561 163773  5  2 58 35  0
 6 46      0 221628800  39432 33365092    0    0 262664 209576 81462 155744  4  2 60 34  0
10 44      0 221355744  40548 33366280    0    0 256276 219120 82937 161449  4  2 60 35  0
 5 40      0 221089888  41620 33367520    0    0 250136 228560 89637 171982  5  2 58 35  0
14 41      0 220830976  42628 33368804    0    0 239800 236352 81084 162734  4  2 59 35  0
 3 41      0 220565872  43696 33370000    0    0 241796 238832 83783 171800  5  2 58 35  0
10 44      0 220303856  44772 33371448    0    0 243932 231072 87223 178917  5  2 58 35  0
 6 39      0 220004896  46020 33372956    0    0 281096 196980 99482 204545  6  2 56 35  0
13 41      0 219577712  47756 33375284    0    0 401632 65188 135941 281131  7  3 56 34  0
 4 40      0 219123136  49616 33378032    0    0 424976 40208 163915 340014  9  4 54 33  0
 9 32      0 218667184  51456 33380984    0    0 425440 39964 163825 340365 10  4 53 33  0
 6 35      0 218205280  53364 33383952    0    0 431904 33096 170000 351749 10  4 53 33  0
 2 45      0 217747472  55260 33386964    0    0 425044 39812 169822 351987 11  4 52 33  0
 6 44      0 217305792  57128 33390068    0    0 411456 52712 171488 356270 11  4 52 33  0
12 38      0 216864864  59004 33393312    0    0 411280 53524 177749 370591 11  4 52 33  0
 8 36      0 216404192  60908 33396976    0    0 424752 42000 192615 400065 12  4 51 33  0
 3 41      0 215973424  62728 33399724    0    0 384036 82796 188675 392702 13  4 51 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 35      0 215542528  64620 33403464    0    0 395696 68876 202234 419982 14  5 50 32  0
15 30      0 215130976  66408 33407064    0    0 381232 83888 197253 412216 13  5 50 32  0
 9 30      0 214719904  68216 33411104    0    0 377088 88328 209625 436934 14  5 48 33  0
 1 35      0 214312192  70000 33415180    0    0 376960 90960 219710 459152 15  5 47 33  0
28 25      0 213890080  71856 33419556    0    0 389040 74692 223408 467237 15  5 48 32  0
16 31      0 213483616  73652 33423856    0    0 376068 89652 225512 472395 15  5 46 33  0
18 35      0 213071440  75488 33428748    0    0 376944 86900 251762 526124 18  6 44 32  0
17 37      0 212660512  77328 33433700    0    0 379472 86268 258733 541425 19  6 43 32  0
13 35      0 212247328  79184 33438972    0    0 382320 82520 266525 560090 19  6 43 32  0
36  9      0 211828864  81040 33444216    0    0 385460 77956 272771 572355 19  6 42 33  0
27 27      0 211427344  82720 33449984    0    0 366688 99472 301460 634599 22  7 40 32  0
18 28      0 210993072  84112 33456284    0    0 400320 63272 309951 651599 23  7 39 31  0
23 33      0 210590208  85416 33462252    0    0 371152 95420 302120 635861 22  7 39 32  0
22 27      0 210187696  86676 33468520    0    0 371440 91168 296512 623361 22  7 39 33  0
20 30      0 209765856  87880 33475308    0    0 387284 76424 338027 709416 25  7 36 32  0
19 34      0 209367680  89124 33481992    0    0 366304 95240 327309 690553 25  7 36 31  0
26 27      0 208959392  90400 33487512    0    0 375312 88220 332785 704699 26  8 36 30  0
22 25      0 208637856  91480 33493128    0    0 297876 177560 274011 578862 21  6 44 29  0
22 30      0 208235456  92728 33500652    0    0 369984 89144 356028 756103 28  8 34 30  0
18 31      0 207825648  93820 33508528    0    0 378864 81016 383548 815012 31  9 31 29  0
14 31      0 207414592  94644 33516564    0    0 380464 78016 398913 846478 32  9 30 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25 26      0 207024608  95272 33524432    0    0 362068 97648 371096 788529 30  9 32 29  0
18 29      0 206687824  96444 33531568    0    0 309408 153956 329673 697818 27  7 37 29  0
32 15      0 206271776  97656 33540272    0    0 383792 69748 415251 886468 34 10 29 27  0
24 22      0 205884656  98768 33548724    0    0 358980 97364 403683 865759 34 10 29 27  0
32 25      0 205478064  99736 33557804    0    0 375120 77220 426047 913855 36 10 28 26  0
