procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 224685296  32992 33354876    0    1  1311  1951    0    0 26  5 63  6  0
 8 42      0 224235744  34352 33360504    0    0 242304 145888 82207 148258  4  2 66 28  0
 4 46      0 223936240  35520 33361964    0    0 275684 196772 82822 154993  4  2 60 35  0
 5 43      0 223654048  36556 33363236    0    0 251272 227652 78995 148856  4  2 59 35  0
 8 33      0 223373808  37640 33364016    0    0 253256 219768 79617 153465  4  2 60 34  0
 1 46      0 223086016  38760 33365292    0    0 263192 214928 82761 165267  5  2 59 35  0
 0 47      0 222832912  39824 33366416    0    0 242916 234484 80414 159372  4  2 60 34  0
 6 42      0 222564704  40912 33367540    0    0 250840 225324 86835 170889  5  2 58 35  0
 5 38      0 222292016  42004 33368756    0    0 249912 227452 84431 171787  5  2 58 35  0
 6 39      0 222033232  43088 33369968    0    0 246824 230696 79863 164664  5  2 59 34  0
37 35      0 221783360  44096 33371336    0    0 232104 247136 79109 163329  5  2 58 35  0
 6 40      0 221493584  45312 33372704    0    0 273652 198324 92660 190463  6  2 57 35  0
14 41      0 221074848  47040 33374776    0    0 390692 75304 148477 306864  9  3 55 34  0
11 39      0 220605616  48920 33377548    0    0 441504 23484 164100 338453 10  4 53 33  0
 8 46      0 220155232  50776 33380112    0    0 422624 44220 163297 338446 10  3 53 33  0
11 40      0 219701408  52632 33383240    0    0 421328 44260 168431 349820 10  4 53 33  0
 6 36      0 219239008  54552 33385736    0    0 436288 28488 173878 359762 11  4 52 33  0
 9 41      0 218789744  56404 33388948    0    0 412436 52948 170671 354399 10  4 53 33  0
14 29      0 218343344  58252 33392072    0    0 409584 57492 181101 368345 11  4 52 33  0
15 36      0 217877632  60188 33395276    0    0 434816 29716 202979 405471 12  4 50 33  0
 2 41      0 217434528  62056 33399272    0    0 406816 59052 210204 418868 13  4 49 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15 36      0 216970752  64016 33402932    0    0 429268 35228 225125 444533 14  5 49 32  0
13 33      0 216516304  65916 33407044    0    0 418048 47668 224799 464626 15  5 47 33  0
 7 24      0 216072880  67808 33411332    0    0 411728 53016 229475 477790 16  5 46 32  0
12 39      0 215620752  69704 33415756    0    0 415856 48928 232183 484498 16  5 46 32  0
13 31      0 215163440  71620 33420484    0    0 418852 45764 246388 515862 17  6 45 32  0
 7 30      0 214772736  73400 33424680    0    0 344432 122856 217482 453569 15  5 49 31  0
 2 42      0 214395552  75200 33428424    0    0 351616 115828 236424 492506 17  5 46 32  0
17 38      0 214002720  77012 33432832    0    0 363588 100916 235532 492890 16  5 47 31  0
 3 26      0 213616592  78792 33437796    0    0 351776 113688 248904 521231 17  5 45 32  0
19 33      0 213229584  80612 33443040    0    0 357984 107544 262716 551056 18  6 44 32  0
24 28      0 212828928  82432 33448112    0    0 365536 98712 274086 572735 20  6 42 32  0
17 30      0 212448640  83932 33453544    0    0 353888 111268 262279 550847 19  6 43 32  0
18 22      0 212055872  85140 33459432    0    0 359476 103684 289797 607233 22  6 40 32  0
11 36      0 211686528  86412 33465252    0    0 344416 118168 283576 597020 21  6 40 33  0
13 34      0 211296032  87672 33471104    0    0 356656 106680 305337 642929 23  7 38 32  0
18 26      0 210901760  89044 33477864    0    0 363348 101932 317190 667367 24  7 38 31  0
26 21      0 210506320  90768 33484336    0    0 365200 98168 341923 720264 26  8 35 31  0
29 29      0 210214448  91772 33489764    0    0 267544 206044 246190 518674 19  6 48 28  0
19 17      0 209827200  92828 33496468    0    0 358852 101416 337318 711835 26  8 36 31  0
26 22      0 209430784  93816 33503972    0    0 363152 96768 362496 773406 29  9 35 28  0
20  9      0 209052480  94808 33510900    0    0 350016 109164 375386 794526 29  9 33 29  0
