procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 226894336  32996 33362876    0    1  1323  1991    0    1 26  5 63  6  0
 1 46      0 226451776  34296 33369736    0    0 228884 144552 83131 147992  4  2 67 27  0
 5 41      0 226162848  35372 33370564    0    0 261572 218260 83278 155324  4  2 60 34  0
10 36      0 225873680  36428 33371648    0    0 260792 216252 83131 156291  4  2 59 34  0
 2 49      0 225597040  37464 33372732    0    0 251124 229900 78347 154701  4  2 58 36  0
 3 48      0 225320768  38516 33373872    0    0 258328 218516 85146 161036  4  2 59 35  0
 0 46      0 225057888  39596 33374968    0    0 248680 231224 82214 164192  5  2 59 35  0
 4 44      0 224792032  40652 33376248    0    0 248804 226396 81715 165119  5  2 58 35  0
10 39      0 224531264  41700 33377320    0    0 244376 235652 81319 166201  4  2 59 36  0
 1 48      0 224253136  42824 33378688    0    0 252584 223640 83133 171162  5  2 59 34  0
18 36      0 223983552  43928 33379980    0    0 253140 223728 82586 170034  5  2 59 35  0
 5 41      0 223674048  45168 33381552    0    0 292616 183564 98360 203262  6  2 58 34  0
11 38      0 223269088  46792 33383760    0    0 379600 86412 126379 261950  7  3 56 34  0
16 38      0 222807808  48664 33386504    0    0 433760 31896 166680 345628 10  4 53 34  0
 9 34      0 222354704  50544 33389212    0    0 421732 44260 159229 330917  9  3 54 34  0
 6 48      0 221891072  52460 33392272    0    0 433232 32112 174943 362371 11  4 52 33  0
14 34      0 221436864  54348 33395396    0    0 421472 40584 173382 360776 11  4 52 33  0
 8 43      0 220982896  56212 33398620    0    0 421408 45364 177083 368088 11  4 52 33  0
13 37      0 220536864  58060 33401960    0    0 412176 53920 184179 383671 13  4 50 34  0
 6 36      0 220087008  59936 33405660    0    0 416884 50376 187731 390542 13  4 50 33  0
12 37      0 219631680  61860 33409528    0    0 420880 42456 207283 431337 13  5 49 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 43      0 219172752  63776 33413560    0    0 421680 44748 216932 452448 15  5 48 33  0
12 33      0 218722016  65672 33417564    0    0 416688 47460 217647 454092 15  5 48 33  0
18 27      0 218261840  67600 33421988    0    0 423184 43096 237163 495868 17  6 46 32  0
13 33      0 217870368  69352 33425396    0    0 348356 119696 202904 424086 14  5 51 31  0
16 32      0 217472208  71176 33429380    0    0 366928 95096 223348 467358 16  5 48 32  0
17 36      0 217075776  72972 33433620    0    0 366880 99124 223709 467127 16  5 47 32  0
 8 34      0 216685440  74752 33437932    0    0 357264 110152 227726 469602 16  5 47 32  0
 5 43      0 216284416  76596 33442632    0    0 369476 95184 239283 500401 17  5 46 33  0
16 25      0 215892080  78408 33447276    0    0 363232 103148 237553 497752 17  5 45 32  0
14 27      0 215484000  80256 33452708    0    0 374176 88168 262993 551189 19  6 43 32  0
20 27      0 215088688  82012 33457904    0    0 364192 100368 270621 568206 20  6 41 33  0
15 29      0 214695616  83316 33463464    0    0 361712 105348 281352 592436 21  7 41 32  0
22 29      0 214304768  84588 33469024    0    0 360432 105368 281303 591282 21  7 41 32  0
23 25      0 213919616  85900 33474936    0    0 353236 110744 284161 597315 20  6 41 32  0
23 29      0 213535216  87108 33481036    0    0 353536 110628 291918 615518 21  7 40 32  0
19 26      0 213133824  88464 33487352    0    0 368176 95304 330043 697720 25  8 37 30  0
15 29      0 212740848  89752 33494172    0    0 364368 99708 339008 716709 26  7 35 31  0
28 17      0 212440736  90732 33499724    0    0 275764 200064 260238 549374 20  6 48 26  0
30 26      0 212048288  91740 33506652    0    0 361248 99200 336841 711907 26  8 36 31  0
28 29      0 211660416  92880 33514172    0    0 359556 100248 351323 743838 27  8 34 30  0
28 23      0 211268688  93812 33521544    0    0 362768 99236 360218 763374 28  8 34 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15 29      0 210881312  94544 33529384    0    0 358448 100320 362764 768644 29  9 33 30  0
 2 27      0 210538080  95544 33536416    0    0 314564 149000 343601 732098 27  8 35 29  0
32 24      0 210169312  96592 33544160    0    0 339840 118876 352491 751265 29  8 37 26  0
31 19      0 209776608  97744 33552572    0    0 362512 91904 395167 841542 32  9 31 28  0
35 20      0 209398272  98816 33560760    0    0 351216 106992 392215 837804 32  9 31 28  0
32 19      0 209009152 100076 33569456    0    0 359552 96336 407833 874928 35  9 30 26  0
29 31      0 208617696 101176 33578404    0    0 362244 92080 421173 904624 36 10 29 25  0
27 20      0 208235536 102184 33587160    0    0 353872 98712 409397 872281 35 10 29 26  0
27 29      0 207849776 103508 33596344    0    0 357728 89060 441460 958865 38 11 27 24  0
38 23      0 207464624 104512 33605512    0    0 356240 96268 430616 934992 37 11 28 24  0
33 22      0 207076512 105724 33615088    0    0 360336 92252 442592 957859 38 11 26 25  0
28 24      0 206784336 106796 33622444    0    0 271908 194860 337507 731136 30  8 39 23  0
29 21      0 206457344 107936 33630732    0    0 302112 151284 374506 807257 31  9 32 27  0
10 38      0 206111952 109124 33639432    0    0 320432 134048 402323 871437 35  9 30 25  0
37 17      0 205777888 109972 33648104    0    0 311072 142076 393975 858425 34 10 31 26  0
34 24      0 205444448 110920 33656748    0    0 311120 140160 403542 878198 36 10 29 25  0
39 23      0 205110992 111936 33665440    0    0 312304 140192 404426 884867 35 10 30 25  0
35 25      0 204777760 112924 33674428    0    0 308432 144892 399298 868968 35 10 31 25  0
39 16      0 204446528 113644 33683456    0    0 310128 141332 412204 904570 37 10 30 24  0
